INC209R_IDENTIFIER,INC_IDENTIFIER,REPORT_FROM_DATE,REPORT_TO_DATE,CURR_INCIDENT_AREA,PCT_CONTAINED_COMPLETED,SIGNIF_EVENTS_SUMMARY,HAZARDS_MATLS_INVOLVMENT_NARR,DAMAGE_ASSESSMENT_INFO,LIFE_SAFETY_HEALTH_STATUS_NARR,WEATHER_CONCERNS_NARR,PROJECTED_ACTIVITY_12,PROJECTED_ACTIVITY_24,PROJECTED_ACTIVITY_48,PROJECTED_ACTIVITY_72,PROJECTED_ACTIVITY_GT72,CURRENT_THREAT_12,CURRENT_THREAT_24,CURRENT_THREAT_48,CURRENT_THREAT_72,CURRENT_THREAT_GT72,CRIT_RES_NEEDS_12,CRIT_RES_NEEDS_24,CRIT_RES_NEEDS_48,CRIT_RES_NEEDS_72,CRIT_RES_NEEDS_GT72,STRATEGIC_DISCUSSION,PLANNED_ACTIONS,EST_IM_COST_TO_DATE,COMPLEXITY_LEVEL_DESCRIPTION,FUEL_MODEL_DESCRIPTION,COMMERCIAL_DAMAGED,COMMERCIAL_DESTROYED,COMMERCIAL_THREATENED_72,MFR_DAMAGED,MFR_DESTROYED,MFR_THREATENED_72,MIXED_USE_DAMAGED,MIXED_USE_DESTROYED,MIXED_USE_THREATENED_72,OUTBUILDINGS_DAMAGED,OUTBUILDINGS_DESTROYED,OUTBUILDINGS_THREATENED_72,SFR_DAMAGED,SFR_DESTROYED,SFR_THREATENED_72,AIR_ATTACK_PERSONNEL,AIR_ATTACK_QUANTITY,CAMP_CREW_PERSONNEL,CAMP_CREW_QUANTITY,CREW_TYPE_1_PERSONNEL,CREW_TYPE_1_QUANTITY,CREW_TYPE_2IA_PERSONNEL,CREW_TYPE_2IA_QUANTITY,CREW_TYPE_2_PERSONNEL,CREW_TYPE_2_QUANTITY,DOZER_PERSONNEL,DOZER_QUANTITY,ENGINE_TYPE_1_PERSONNEL,ENGINE_TYPE_1_QUANTITY,ENGINE_TYPE_2_PERSONNEL,ENGINE_TYPE_2_QUANTITY,ENGINE_TYPE_3_PERSONNEL,ENGINE_TYPE_3_QUANTITY,ENGINE_TYPE_4_PERSONNEL,ENGINE_TYPE_4_QUANTITY,ENGINE_TYPE_5_PERSONNEL,ENGINE_TYPE_5_QUANTITY,ENGINE_TYPE_6_PERSONNEL,ENGINE_TYPE_6_QUANTITY,ENGINE_TYPE_7_PERSONNEL,ENGINE_TYPE_7_QUANTITY,FIXED_WING_AIR_TACTICAL_PERSONNEL,FIXED_WING_AIR_TACTICAL_QUANTITY,HELICOPTER_TYPE_1_PERSONNEL,HELICOPTER_TYPE_1_QUANTITY,HELICOPTER_TYPE_2_PERSONNEL,HELICOPTER_TYPE_2_QUANTITY,HELICOPTER_TYPE_3_PERSONNEL,HELICOPTER_TYPE_3_QUANTITY,MASTICATOR_PERSONNEL,MASTICATOR_QUANTITY,MOBILE_COMMUNICATIONS_CENTER_PERSONNEL,MOBILE_COMMUNICATIONS_CENTER_QUANTITY,MOBILE_KITCHEN_UNIT_PERSONNEL,MOBILE_KITCHEN_UNIT_QUANTITY,OVERHEAD_PERSONNEL,OVERHEAD_QUANTITY,SKIDGINE_PERSONNEL,SKIDGINE_QUANTITY,SUPPORT_WATER_TENDER_PERSONNEL,SUPPORT_WATER_TENDER_QUANTITY,TACTICAL_WATER_TENDER_PERSONNEL,TACTICAL_WATER_TENDER_QUANTITY,TRACTOR_PLOW_TYPE_1_PERSONNEL,TRACTOR_PLOW_TYPE_1_QUANTITY,PUBLIC_EVACUATED_THIS_REP_PERIOD,PUBLIC_EVACUATED_TO_DATE,PUBLIC_SHELTER_IN_PLACE_THIS_REP_PERIOD,PUBLIC_SHELTER_IN_PLACE_TO_DATE,RESPONDER_EVACUATED_THIS_REP_PERIOD,RESPONDER_EVACUATED_TO_DATE,RESPONDER_FATALATIES_THIS_REP_PERIOD,RESPONDER_FATALATIES_TO_DATE,RESPONDER_INJURED_OR_ILL_THIS_REP_PERIOD,RESPONDER_INJURED_OR_ILL_TO_DATE,RESPONDER_SHELTER_IN_PLACE_THIS_REP_PERIOD,RESPONDER_SHELTER_IN_PLACE_TO_DATE,AREA_RESTRICTION_IN_EFFECT,EVACUATION_IN_PROGRESS,NO_LIKELY_THREAT,PLANNING_FOR_EVACUATION,PLANNING_FOR_SHELTER_IN_PLACE,POTENTIAL_FUTURE_THREAT,REPOPULATION_IN_PROGRESS,SHELTER_IN_PLACE_IN_PROGRESS,FULL_SUPPRESSION
4328081,4327598,2016-08-25 20:00:00,2016-08-26 08:00:00,91100,60,"General
The fire stayed active until approximately midnight, when the smoke settled in and moderated fire behavior for the remainder of the night.

Branch I/II/IX
No movement, some interior islands smoldering. Much of the Carmel Zone is in patrol status.
","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber. Some areas of the fire have fuels that are 70-90 years old. ",,"Evacuation orders remain in effect for Coast Ridge Road from 1.5 miles above the Ventana Inn to the end of Coast Ridge Road at Marble Peak, and roads that leave from Coast Ridge Road.

Evacuation warnings remain in effect from the Tassajara Road from Carm",Marine layer is around 2000 feet with an upper low off the coast. In general not expecting any big changes in temperature or humidity today with a slight trend towards a few degrees of cooling and slightly more moist humidity readings.  Ridge winds remain,The fire will continue to back into the Carmel drainage and may cross it in additional places. It will continue to flank around and past Miller Mountain. Fire will flank down the sides of the Big Sur drainage and Lion Creek drainage as it moves south. It ,The fire will continue to burn interior islands.  Fire will  continue moving south while backing down the flanks of Miller ridge. It will become established in Pine Valley. Fire will move south from Ventana cone to South Ventana Cone.  Fire will progress ,,,,,,,,Multiple values are at risk to the south and east. ,,,,,,,,161900000,Type 1 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,2.0,1.0,80.0,8.0,44.0,2.3333333333333335,38.5,2.0,66.33333333333333,3.3333333333333335,48.0,42.0,4.0,1.0,,,65.0,13.5,3.0,1.0,,,10.0,2.25,,,,,18.0,1.5,17.0,2.0,12.0,3.0,10.0,9.0,,,20.0,2.0,37.63636363636363,0.0,4.0,2.0,11.0,10.0,8.0,4.0,,,10.0,0.0,,,,,0.0,1.0,0.0,4.0,,,,,,Y,,Y,,,100.0
4329767,4327598,2016-09-21 20:00:00,2016-09-22 08:00:00,125344,71,"Winds surfaced overnight, but better than expected RH recovery counteracted any potential fire spread. Some of the areas with the highest wind speeds, had the best RH Recovery.

The wind event predicted to last through the next operational period will tes",Mixed fuel models include brush on the slopes with above an average grass crop on ridge lines with scattered pockets of timber.  ,,"EVACUATION ORDERS REMAIN IN EFFECT FOR:
East side of Tassaajara Road from Chews Ridge to Bruce Ranch. Bruce Ranch East along Anastasia Canyon to Carmel Valley Road.  Carmel Valley Road South from Anastasia canyon to Tash Ranch.

Tassajara Road south of Ch","Red Flag Warning in effect through 9 pm due to strong gusty NW winds 30-40 mph and low humidity in the 25-35%. 
Cooler temperatures with passing clouds and some morning drizzle. 

Conditions 0600 This Morning: 
Temperatures near active fire area: 45-60
Re"," 

The Red Flag Warning winds will continue to test containment lines and can potentially increase activity in seemingly dormant areas of the incident throughout the day and into the evening.  Increased alignment of weather and fuels will likely drive int","Fire activity and spread may be influenced by weather events, weather and topography alignment and firing operations.","Fire activity and spread may be influenced by weather events, weather and topography alignment and firing operations.",,,,,,,,,,,,,,,,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,1.0,1.0,144.0,11.0,113.0,5.0,87.2,4.4,32.5,1.5,6.0,4.333333333333333,5.5,1.5,,,57.285714285714285,12.714285714285714,,,6.0,3.0,24.666666666666668,9.5,,,,,5.5,4.0,21.5,3.5,7.0,3.0,2.0,2.0,,,,,47.5,0.0,8.0,5.0,53.0,52.0,7.5,3.75,2.0,1.0,32.0,0.0,30.0,0.0,,,0.0,1.0,0.0,7.0,,,,Y,,,,Y,,Y,100.0
4330829,4327598,2016-09-10 08:00:00,2016-09-10 20:00:00,103847,60,"More instability today produced fire runs with significant plume development in several locations with movement to the ridge above the North Fork of the Big Sur River and above Lost Valley Creek.  

Branch III
Fire spread above North Fork of the Big Sur p","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber.  ",,"An evacuation warning along the east side of the Soberanes Fire has been expanded to include an area near Arroyo Seco effective at 1800 on Saturday September 10, 2016. The new evacuation warning applies to all residents southwest of East Carmel Valley Roa","An upper level disturbance just off the California coast has resulted in greater instability across the incident area. This allowed for greater smoke column growth in the vertical with the smoke plume reaching altitudes of 12,000 to 15,000 ft. This was co",Continued spread toward the Willow Creek and Arroyo Seco should stall overnight on east and north aspects. Fire spread in North Fork Big Sur seems to have topped out at the ridge.,Look for additional spread toward the Arroyo Seco and additional spread upslope from the North Fork Big Sur.  ,"If fire reaches the bottom of the Arroyo Seco, anticipate spread across and upslope toward Containment lines in Branch IV and VI.","Northwest winds could continue to push fire to the east, across control lines toward Arroyo Seco as well as into Higgins Creek.  ","Northwest winds could continue to push fire to the east, across control lines toward Arroyo Seco as well as into Higgins Creek.  ",,,,,,,,,,,,,,Type 1 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,1.5,1.0,150.0,12.0,66.33333333333333,3.3333333333333335,29.5,1.5,17.0,1.0,5.0,4.0,4.0,1.0,,,24.5,5.0,,,,,16.166666666666668,4.833333333333333,,,,,4.0,3.5,20.5,3.0,7.0,2.0,2.0,2.0,,,,,35.666666666666664,0.0,4.0,2.0,22.5,21.5,3.3333333333333335,1.6666666666666667,,,10.0,0.0,,,,,0.0,1.0,0.0,6.0,,,,,,Y,,Y,,,100.0
4332041,4327598,2016-08-02 08:00:00,2016-08-02 20:00:00,44300,25,Fire behavior was active today with growth to the south and east. ,"Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber. Some areas of the fire have fuels that are 70-90 years old. ",A Damage Inspection Team is working in colaboration with Monterey County OES  on assessment of damaged structures and infrastructure. ,A State of Emergency has been declared by the Governor. An FMAG has been approved. The fire has impacted power transmission lines and the team is actively engaged with PG&E to mitigate their concerns with rerouting power and threats to their substations a,The marine layer will remain around 2000 feet deep tonight.  Rapid drying above the marine layer will occur again with humidity readings into the teens during the overnight hours.  Ridge winds will remain from the Northwest but generally light with gentle,The fire activity will begin to decrease in the evening after sunset.  The fire will stay creeping in the understory with occassional roll out.  ,"The fire will have continued growth in a south/southeast direction.   With little to no influence from wind it will take advantage of heavy fuel loading and slope. Fire progression will be a half mile on the east and south.  
","The fire will continue to creep in understory moving an additional half mile spread to the east and south.  
",Fire activity continues a downward trend.  Movement to the east and south approximatley a half mile.  ,Fire activity continues a downward trend.  Movement to the east and south approximatley a half mile.  ,,,,,Will be determined based on operational success and fire behavior. ,,,,,,,,,Type 1 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,,,81.5,8.0,409.3333333333333,25.0,,,162.75,8.0,42.0,18.0,313.0,75.0,9.0,2.0,131.9,32.3,,,,,44.0,13.5,,,,,12.0,4.0,12.666666666666666,3.0,9.0,4.0,,,4.0,1.3333333333333333,8.5,2.0,77.07142857142857,0.0,,,47.0,27.0,,,,,300.0,0.0,,,,,0.0,1.0,0.0,1.0,,,,Y,,Y,,,,,100.0
4332709,4327598,2016-08-05 20:00:00,2016-08-06 08:00:00,55600,40,"Flanking
Backing 
Creeping

There was minnimal fire behavior overnight ","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber. Some areas of the fire have fuels that are 70-90 years old. ",An interagency team comprised of various Monterey County agencies and the incident are completing damage inspection. PG&E is actively working to repair their damaged infrastructure. AT&T is in the planning phases to repair to repair their infrastructure. ,"Evacuation orders and warnings remain in place for Palo Colorado, White Rock, Rancho San Carlos, Tassajara and Cachagua.  An Air Resource Advisor is assigned to the incident and is working with local and state air quality officials to analyze the impact t",Marine layer around 2000 feet this morning but deepening to 2500 feet late in the day.  Morning drizzle and fog below 2500 feet will pull back to the coast this afternoon. Seasonably cool today with highs in the upper 60s and 70s due to interior smoke and,The fire will move approximately half mile to the east and south in the area of Uncle Sam Mountain and Luntz Ridge.,"The fire will creep to the east and south.  Minimal fire spread except in wind exposed ridges.   
","The fire will continue to creep in understory moving  approximately a half mile to the east and south.  
","Fire progression continues to move south and east toward Ventana Double Cone and Post Summit.  
","Fire progression continues to move south and east toward Ventana Double Cone and Post Summit.  
",,,,,Multiple values are at risk to the south and east if containment efforts are unsuccessful beyond 72 hours. ,,,,,,,,,Type 1 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,,,120.5,11.0,411.0,25.0,,,179.2,8.4,28.0,12.2,128.5,32.0,6.0,1.0,157.33333333333334,36.55555555555556,,,,,20.4,6.4,,,,,12.0,4.0,15.333333333333334,3.3333333333333335,9.0,4.0,,,3.6666666666666665,1.3333333333333333,8.5,2.0,82.5,0.0,,,47.5,27.5,,,,,,,,,,,0.0,1.0,0.0,3.0,,,,,,,,,,,100.0
4334054,4327598,2016-08-10 20:00:00,2016-08-11 08:00:00,69837,55,"Branch I, II, IX
No movement, some interior islands smoldering. Much of the Carmel Zone is moving into patrol status.

Branch III
Some backing and roll out, but minimal fire growth overnight. Continued to evaluate options for direct line construction and ","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber. Some areas of the fire have fuels that are 70-90 years old. ",An inter-agency team comprised of various Monterey County agencies and the incident is completing damage inspection. PG&E has re-energized lines in portions of the fire. ,"EVACUATION ORDERS: Areas are under evacuation order include Coast Rd, South of the 2-mile marker to Hwy 1 at Andrew Molera State Park and all areas accessed by this road remain under an evacuation order. Approximately 380 people remain evacuated. 

EVACUA","Building high pressure over the region helped to compress the marine layer. However, low clouds developed once again overnight producing excellent humidity recoveries.  Above the marine layer, only minor differences this morning, but still mild and modera","Continued backing on Elephant mountain toward the Carmel River. Continued backing in the Coast Ridge area above Big Sur. 
",The fire will creep to the south on the interior flank of the fire with small isolated runs back in to the main fire in the Elephant Mountain Area.  On the coastal side of the fire it will continue to back down into the Ventana Creek and Big Sur River Dra,,"Fire will continue to move south, being mostly terrain and fuel driven except at the tops of ridges.",,,,,,,,,,No additional critical resources are needed. ,,,,,Type 1 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,,,96.0,8.333333333333334,275.75,16.5,,,172.75,8.25,30.75,15.0,21.0,5.0,,,152.71428571428572,34.285714285714285,,,,,21.285714285714285,6.571428571428571,,,2.0,1.0,10.666666666666666,1.6666666666666667,18.25,2.75,7.0,2.5,,,3.6666666666666665,1.6666666666666667,10.0,4.0,81.0,0.0,,,92.0,54.0,2.6666666666666665,2.0,,,380.0,0.0,,,,,0.0,1.0,0.0,3.0,,,,,,Y,,Y,,,100.0
4328674,4327598,2016-08-10 08:00:00,2016-08-10 20:00:00,68698,50,"Branch I, II, IX  No movement, some interior islands smoldering. Much of the Carmel Zone is moving into patrol status. Suppression repair is ongoing where it is safe an appropriate to do so.

Branch III Active backing, roll out, accompanied with short run","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber. Some areas of the fire have fuels that are 70-90 years old. ",An inter-agency team comprised of various Monterey County agencies and the incident is completing damage inspection. PG&E has re-energized lines in portions of the fire. ,"EVACUATION ORDERS: Areas are under evacuation order include Coast Rd, South of the 2-mile marker to Hwy 1 at Andrew Molera State Park and all areas accessed by this road remain under an evacuation order. Approximately 380 people remain evacuated. 

EVACUA","A compressed marine layer eroded back to the coast by mid-morning.  The general trend over the
Soberanes Fire today has been slightly warmer and drier conditions.  Wind patterns varied across the fire with more southerly flow along the coast and northerly","Continued backing on Elephant mountain toward the Carmel River. Continued backing in the Coast Ridge area above Big Sur. 
",The fire will creep to the south on the interior flank of the fire with small isolated runs back in to the main fire in the Elephant Mountain Area.  On the coastal side of the fire it will continue to back down into the Ventana Creek and Big Sur River Dra,,"Fire will continue to move south, being mostly terrain and fuel driven except at the tops of ridges.",,,,,,,,,,No additional critical resources are needed. ,,,,,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,,,96.0,8.333333333333334,275.75,16.5,,,172.75,8.25,30.75,15.0,21.0,5.0,,,152.71428571428572,34.285714285714285,,,,,21.285714285714285,6.571428571428571,,,2.0,1.0,10.666666666666666,1.6666666666666667,18.25,2.75,7.0,2.5,,,3.6666666666666665,1.6666666666666667,10.0,4.0,81.0,0.0,,,92.0,54.0,2.6666666666666665,2.0,,,380.0,0.0,,,,,0.0,1.0,0.0,3.0,,,,,,,,Y,,,100.0
4329254,4327598,2016-08-22 08:00:00,2016-08-22 20:00:00,86294,60,"Carmel Zone
No movement of the fire, some smouldering pockets of heavy dead and down fuels. Continued to patrol and mop-up as necessary. Continued to conduct suppression repair.

Seco Zone
Active backing and flanking fire between Ventana Double Cone and U","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber. Some areas of the fire have fuels that are 70-90 years old. ",,"Evacuation orders remain in effect for Coast Ridge Road from 1.5 miles above the Ventana Inn to the end of Coast Ridge Road at Marble Peak, and roads that leave from Coast Ridge Road.

Evacuation warnings remain in effect from the Tassajara Road from Carm",Warm and dry conditions  continue above the influence of the marine layer with highs from the mid 80s to lower 90s. Ridge winds remain from the southwest and are terrain driven along the slopes and valleys  Smoke from the Chimney fire has resulted in lowe,Continued backing into and crossing the Carmel drainages and flanking around Miller Mountain. Fire will flank down the sides of the Big Sur drainage and Lion Creek drainage as it moves south. Fire will continue to bump and attempt to cross Logwood ridge. ,The fire will continue to burn interior islands.  Fire will  continue moving south while backing down the flanks of Miller ridge.  Fire will move south from Ventana cone to South Ventana Cone.  Fire will progress through the forks of the Big Sur Drainage.,,,,,,,,,,Timing out resources will need to be replaced.,Timing out resources will need to be replaced.,,,,,,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,2.0,1.0,60.0,4.5,41.25,2.25,,,170.0,7.666666666666667,22.0,13.5,7.0,2.0,,,67.66666666666667,12.666666666666666,3.0,1.0,,,19.75,4.75,,,,,12.0,1.0,13.333333333333334,2.0,10.0,1.5,,,2.0,1.0,38.0,2.0,49.92307692307692,0.0,,,60.0,41.0,8.0,4.0,,,10.0,0.0,,,,,0.0,1.0,1.0,4.0,,,,,,Y,,Y,,,100.0
4329371,4327598,2016-08-08 08:00:00,2016-08-08 20:00:00,60900,50,The fire is backing in the Big Sur area.  A firing operation in Division P was very active and burning well.  The fire has reached the north side of Elephant Mountain across the higher terrain.,"Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber. Some areas of the fire have fuels that are 70-90 years old. ",An inter-agency team comprised of various Monterey County agencies and the incident is completing damage inspection. PG&E has re-energized lines in portions of the fire. ,Highway 1 will be closed from 2200 tonight until 0600 tomorrow morning between Palo Colorado and North Coast Ridge Road. The east side of Highway 1 in Big Sur remains under an evacuation order.  Evacuation orders and warnings remain in place for Palo Colo,A slightly compressed marine layer peeled back to the coast by mid morning.  Weak high pressure overhead and earlier burn off of low clouds led to slightly warmer temperatures this afternoon. Northerly winds continue transport smoke southward along the Bi,"The fire is expected to continue to move up the north slope of Elephant Mountain.  
","The fire is expected to creep to the east and south.  Active areas will be Elephant Mountain and the Coast Ridge.  
","The fire is expected to continue to creep in understory moving approximately half mile or less to the east and south.  
","The fire is expected to continue to move south and east toward Ventana Double Cone and Elephant Mountain and further south on the ridge going toward Carmel River.  
",,,,,,,,No additional critical resources are needed if current orders are filled. ,,,,,,97000000,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,,,96.0,8.333333333333334,541.5,32.5,,,163.4,7.8,29.5,14.25,21.0,5.0,,,147.71428571428572,32.42857142857143,,,,,20.5,5.833333333333333,,,,,12.0,4.0,15.333333333333334,3.3333333333333335,9.0,4.0,,,3.6666666666666665,1.3333333333333333,8.5,2.0,81.28571428571429,0.0,,,92.0,54.0,3.0,2.5,,,,,,,,,0.0,1.0,0.0,3.0,,,,,,,,,Y,,100.0
4330323,4327598,2016-09-19 08:00:00,2016-09-19 20:00:00,119456,71,"ERC values today exceeded the 97th percentile and promoted active fire behavior within the current control objectives. Observed fire behavior today in the Black Butte mountain area, included active interior runs supported by hot dry conditions. Other area",Mixed fuel models include brush on the slopes with above an average grass crop on ridge lines with scattered pockets of timber.  ,,"Air monitoring is being conducted throughout the incident.  Communities being impacted by smoke are; Tassajara, Carmel Valley, Cachagua and Arroyo Seco.  All smoke production today was due to interior burning. No firing was performed by Soberanes Operatio","High pressure dominating the region will continue to bring warm and dry conditions through Monday. 
 
Observations: 
Temperatures active fire area: 60-70
Relative Humidity: 8-14%
Winds active fire area: Light terrain driven 2-5 mph valleys. Ridgetops Suth","Poor overnight recovery combined with a persistent thermal belt will support active fire behavior throughout the night. Increasing SW winds along the ridge tops is also expected to promote active fire behavior.   

","All areas that are holding heat in the drainages and in the area of the backfiring in Branches III  and IV will continue to retain heat with low humidity recoveries overnight. Potentially aligning with slopes and fuels, and have potential to make upslope ",,,,,,,,,OES Water Tender-Tactical (5),,,,,,,,Type 1 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,1.0,1.0,137.0,11.0,113.66666666666667,5.333333333333333,64.4,3.2,32.5,1.0,5.333333333333333,3.6666666666666665,4.0,1.0,,,39.57142857142857,8.0,,,6.0,3.0,23.666666666666668,9.166666666666666,,,,,5.5,2.0,37.0,2.0,8.0,1.0,2.0,2.0,,,,,50.36363636363637,0.0,8.0,5.0,52.0,51.0,10.666666666666666,3.6666666666666665,1.0,1.0,22.0,0.0,30.0,0.0,,,0.0,1.0,0.0,6.0,,,,Y,,,,Y,,Y,100.0
